"cat01_code","(F002-24-006)集計項目","area_code","(F002-24-1)全国農業地域・都道府県","unit","value"
"023","病害_いもち病_被害面積","14000","神奈川県","ha","19"
"023","病害_いもち病_被害面積","15000","新潟県","ha","10600"
"023","病害_いもち病_被害面積","16000","富山県","ha","3750"
"023","病害_いもち病_被害面積","17000","石川県","ha","400"
"023","病害_いもち病_被害面積","18000","福井県","ha","740"
"023","病害_いもち病_被害面積","19000","山梨県","ha","1060"
"023","病害_いもち病_被害面積","20000","長野県","ha","4220"
"023","病害_いもち病_被害面積","21000","岐阜県","ha","6520"
"023","病害_いもち病_被害面積","22000","静岡県","ha","2180"
"023","病害_いもち病_被害面積","23000","愛知県","ha","8590"
"023","病害_いもち病_被害面積","24000","三重県","ha","7530"
"023","病害_いもち病_被害面積","25000","滋賀県","ha","9770"
"023","病害_いもち病_被害面積","26000","京都府","ha","1230"
"023","病害_いもち病_被害面積","27000","大阪府","ha","890"
"023","病害_いもち病_被害面積","28000","兵庫県","ha","3700"
"023","病害_いもち病_被害面積","29000","奈良県","ha","2830"
"023","病害_いもち病_被害面積","30000","和歌山県","ha","2050"
"023","病害_いもち病_被害面積","31000","鳥取県","ha","2230"
"023","病害_いもち病_被害面積","32000","島根県","ha","2760"
"023","病害_いもち病_被害面積","33000","岡山県","ha","10200"
"023","病害_いもち病_被害面積","34000","広島県","ha","3220"
"023","病害_いもち病_被害面積","35000","山口県","ha","4330"
"023","病害_いもち病_被害面積","36000","徳島県","ha","4700"
"023","病害_いもち病_被害面積","37000","香川県","ha","4500"
"023","病害_いもち病_被害面積","38000","愛媛県","ha","3790"
"023","病害_いもち病_被害面積","39000","高知県","ha","1900"
"023","病害_いもち病_被害面積","40000","福岡県","ha","14200"
"023","病害_いもち病_被害面積","41000","佐賀県","ha","5620"
"023","病害_いもち病_被害面積","42000","長崎県","ha","1830"
"023","病害_いもち病_被害面積","43000","熊本県","ha","12800"
"023","病害_いもち病_被害面積","44000","大分県","ha","12100"
"023","病害_いもち病_被害面積","45000","宮崎県","ha","11100"
"023","病害_いもち病_被害面積","46000","鹿児島県","ha","11300"
"023","病害_いもち病_被害面積","47000","沖縄県","ha","0"
"023","病害_いもち病_被害面積","N0013","関東農政局","ha","29200"
"023","病害_いもち病_被害面積","N0014","東海農政局","ha","22600"
"023","病害_いもち病_被害面積","N0015","中国四国農政局","ha","37600"
"024","病害_いもち病_被害量","N0001","全国","ｔ","56800"
"024","病害_いもち病_被害量","N0002","北海道","ｔ","1480"
"024","病害_いもち病_被害量","N0003","都府県","ｔ","55300"
"024","病害_いもち病_被害量","N0004","東北","ｔ","11700"
"024","病害_いもち病_被害量","N0005","北陸","ｔ","1060"
"024","病害_いもち病_被害量","N0006","関東・東山","ｔ","6220"
"024","病害_いもち病_被害量","N0007","東海","ｔ","5590"
"024","病害_いもち病_被害量","N0008","近畿","ｔ","5100"
"024","病害_いもち病_被害量","N0009","中国","ｔ","4410"
"024","病害_いもち病_被害量","N0010","四国","ｔ","3660"
"024","病害_いもち病_被害量","N0011","九州","ｔ","17600"
"024","病害_いもち病_被害量","N0012","沖縄","ｔ","0"
"024","病害_いもち病_被害量","01000","北海道","ｔ","1480"
"024","病害_いもち病_被害量","02000","青森県","ｔ","853"
"024","病害_いもち病_被害量","03000","岩手県","ｔ","755"
"024","病害_いもち病_被害量","04000","宮城県","ｔ","984"
"024","病害_いもち病_被害量","05000","秋田県","ｔ","3300"
"024","病害_いもち病_被害量","06000","山形県","ｔ","1160"
"024","病害_いもち病_被害量","07000","福島県","ｔ","4650"
"024","病害_いもち病_被害量","08000","茨城県","ｔ","2920"
"024","病害_いもち病_被害量","09000","栃木県","ｔ","555"
"024","病害_いもち病_被害量","10000","群馬県","ｔ","427"
"024","病害_いもち病_被害量","11000","埼玉県","ｔ","125"
"024","病害_いもち病_被害量","12000","千葉県","ｔ","813"
"024","病害_いもち病_被害量","13000","東京都","ｔ","1"
"024","病害_いもち病_被害量","14000","神奈川県","ｔ","2"
"024","病害_いもち病_被害量","15000","新潟県","ｔ","663"
"024","病害_いもち病_被害量","16000","富山県","ｔ","300"
"024","病害_いもち病_被害量","17000","石川県","ｔ","40"
"024","病害_いもち病_被害量","18000","福井県","ｔ","57"
"024","病害_いもち病_被害量","19000","山梨県","ｔ","480"
"024","病害_いもち病_被害量","20000","長野県","ｔ","898"
"024","病害_いもち病_被害量","21000","岐阜県","ｔ","2140"
"024","病害_いもち病_被害量","22000","静岡県","ｔ","301"
"024","病害_いもち病_被害量","23000","愛知県","ｔ","1430"
"024","病害_いもち病_被害量","24000","三重県","ｔ","1720"
"024","病害_いもち病_被害量","25000","滋賀県","ｔ","2140"
"024","病害_いもち病_被害量","26000","京都府","ｔ","168"
"024","病害_いもち病_被害量","27000","大阪府","ｔ","655"
"024","病害_いもち病_被害量","28000","兵庫県","ｔ","443"
"024","病害_いもち病_被害量","29000","奈良県","ｔ","1330"
"024","病害_いもち病_被害量","30000","和歌山県","ｔ","360"
"024","病害_いもち病_被害量","31000","鳥取県","ｔ","341"
"024","病害_いもち病_被害量","32000","島根県","ｔ","294"
"024","病害_いもち病_被害量","33000","岡山県","ｔ","1860"
"024","病害_いもち病_被害量","34000","広島県","ｔ","794"
"024","病害_いもち病_被害量","35000","山口県","ｔ","1120"
"024","病害_いもち病_被害量","36000","徳島県","ｔ","1750"
"024","病害_いもち病_被害量","37000","香川県","ｔ","850"
"024","病害_いもち病_被害量","38000","愛媛県","ｔ","602"
"024","病害_いもち病_被害量","39000","高知県","ｔ","462"
"024","病害_いもち病_被害量","40000","福岡県","ｔ","2520"
"024","病害_いもち病_被害量","41000","佐賀県","ｔ","1150"
"024","病害_いもち病_被害量","42000","長崎県","ｔ","533"
"024","病害_いもち病_被害量","43000","熊本県","ｔ","5030"
"024","病害_いもち病_被害量","44000","大分県","ｔ","2970"
"024","病害_いもち病_被害量","45000","宮崎県","ｔ","2920"
"024","病害_いもち病_被害量","46000","鹿児島県","ｔ","2460"
"024","病害_いもち病_被害量","47000","沖縄県","ｔ","0"
"024","病害_いもち病_被害量","N0013","関東農政局","ｔ","6520"
"024","病害_いもち病_被害量","N0014","東海農政局","ｔ","5290"
"024","病害_いもち病_被害量","N0015","中国四国農政局","ｔ","8070"
"025","病害_紋枯病_被害面積","N0001","全国","ha","235500"
"025","病害_紋枯病_被害面積","N0002","北海道","ha","－"
"025","病害_紋枯病_被害面積","N0003","都府県","ha","235500"
"025","病害_紋枯病_被害面積","N0004","東北","ha","31500"
"025","病害_紋枯病_被害面積","N0005","北陸","ha","28800"
"025","病害_紋枯病_被害面積","N0006","関東・東山","ha","41800"
"025","病害_紋枯病_被害面積","N0007","東海","ha","19200"
"025","病害_紋枯病_被害面積","N0008","近畿","ha","23500"
"025","病害_紋枯病_被害面積","N0009","中国","ha","21900"
"025","病害_紋枯病_被害面積","N0010","四国","ha","16200"
"025","病害_紋枯病_被害面積","N0011","九州","ha","52600"
"025","病害_紋枯病_被害面積","N0012","沖縄","ha","－"
"025","病害_紋枯病_被害面積","01000","北海道","ha","－"
"025","病害_紋枯病_被害面積","02000","青森県","ha","1780"
"025","病害_紋枯病_被害面積","03000","岩手県","ha","2470"
"025","病害_紋枯病_被害面積","04000","宮城県","ha","6190"
"025","病害_紋枯病_被害面積","05000","秋田県","ha","7980"
"025","病害_紋枯病_被害面積","06000","山形県","ha","9880"
"025","病害_紋枯病_被害面積","07000","福島県","ha","3240"
"025","病害_紋枯病_被害面積","08000","茨城県","ha","8450"
"025","病害_紋枯病_被害面積","09000","栃木県","ha","9000"
"025","病害_紋枯病_被害面積","10000","群馬県","ha","3540"
"025","病害_紋枯病_被害面積","11000","埼玉県","ha","13200"
"025","病害_紋枯病_被害面積","12000","千葉県","ha","3930"
"025","病害_紋枯病_被害面積","13000","東京都","ha","32"
"025","病害_紋枯病_被害面積","14000","神奈川県","ha","715"
"025","病害_紋枯病_被害面積","15000","新潟県","ha","11500"
"025","病害_紋枯病_被害面積","16000","富山県","ha","2520"
"025","病害_紋枯病_被害面積","17000","石川県","ha","4490"
"025","病害_紋枯病_被害面積","18000","福井県","ha","10300"
"025","病害_紋枯病_被害面積","19000","山梨県","ha","293"
"025","病害_紋枯病_被害面積","20000","長野県","ha","2650"
"025","病害_紋枯病_被害面積","21000","岐阜県","ha","5010"
"025","病害_紋枯病_被害面積","22000","静岡県","ha","3170"
"025","病害_紋枯病_被害面積","23000","愛知県","ha","6380"
"025","病害_紋枯病_被害面積","24000","三重県","ha","4610"
"025","病害_紋枯病_被害面積","25000","滋賀県","ha","12200"
"025","病害_紋枯病_被害面積","26000","京都府","ha","1580"
"025","病害_紋枯病_被害面積","27000","大阪府","ha","550"
"025","病害_紋枯病_被害面積","28000","兵庫県","ha","5260"
"025","病害_紋枯病_被害面積","29000","奈良県","ha","2260"
"025","病害_紋枯病_被害面積","30000","和歌山県","ha","1650"
"025","病害_紋枯病_被害面積","31000","鳥取県","ha","2550"
"025","病害_紋枯病_被害面積","32000","島根県","ha","2300"
"025","病害_紋枯病_被害面積","33000","岡山県","ha","9360"
"025","病害_紋枯病_被害面積","34000","広島県","ha","3280"
"025","病害_紋枯病_被害面積","35000","山口県","ha","4440"
"025","病害_紋枯病_被害面積","36000","徳島県","ha","5760"
"025","病害_紋枯病_被害面積","37000","香川県","ha","5400"
"025","病害_紋枯病_被害面積","38000","愛媛県","ha","3300"
"025","病害_紋枯病_被害面積","39000","高知県","ha","1730"
"025","病害_紋枯病_被害面積","40000","福岡県","ha","7680"
"025","病害_紋枯病_被害面積","41000","佐賀県","ha","7290"
"025","病害_紋枯病_被害面積","42000","長崎県","ha","3050"
"025","病害_紋枯病_被害面積","43000","熊本県","ha","6720"
"025","病害_紋枯病_被害面積","44000","大分県","ha","6150"
"025","病害_紋枯病_被害面積","45000","宮崎県","ha","9370"
"025","病害_紋枯病_被害面積","46000","鹿児島県","ha","12300"
"025","病害_紋枯病_被害面積","47000","沖縄県","ha","－"
"025","病害_紋枯病_被害面積","N0013","関東農政局","ha","45000"
"025","病害_紋枯病_被害面積","N0014","東海農政局","ha","16000"
"025","病害_紋枯病_被害面積","N0015","中国四国農政局","ha","38100"
"026","病害_紋枯病_被害量","N0001","全国","ｔ","37400"
"026","病害_紋枯病_被害量","N0002","北海道","ｔ","－"
"026","病害_紋枯病_被害量","N0003","都府県","ｔ","37400"
"026","病害_紋枯病_被害量","N0004","東北","ｔ","3940"
"026","病害_紋枯病_被害量","N0005","北陸","ｔ","3000"
"026","病害_紋枯病_被害量","N0006","関東・東山","ｔ","9690"
"026","病害_紋枯病_被害量","N0007","東海","ｔ","2400"
"026","病害_紋枯病_被害量","N0008","近畿","ｔ","3550"
"026","病害_紋枯病_被害量","N0009","中国","ｔ","2960"
"026","病害_紋枯病_被害量","N0010","四国","ｔ","2380"
"026","病害_紋枯病_被害量","N0011","九州","ｔ","9450"
"026","病害_紋枯病_被害量","N0012","沖縄","ｔ","－"
"026","病害_紋枯病_被害量","01000","北海道","ｔ","－"
"026","病害_紋枯病_被害量","02000","青森県","ｔ","149"
"026","病害_紋枯病_被害量","03000","岩手県","ｔ","399"
"026","病害_紋枯病_被害量","04000","宮城県","ｔ","773"
"026","病害_紋枯病_被害量","05000","秋田県","ｔ","1020"
"026","病害_紋枯病_被害量","06000","山形県","ｔ","982"
"026","病害_紋枯病_被害量","07000","福島県","ｔ","620"
"026","病害_紋枯病_被害量","08000","茨城県","ｔ","3770"
"026","病害_紋枯病_被害量","09000","栃木県","ｔ","1350"
"026","病害_紋枯病_被害量","10000","群馬県","ｔ","1080"
"026","病害_紋枯病_被害量","11000","埼玉県","ｔ","2400"
"026","病害_紋枯病_被害量","12000","千葉県","ｔ","680"
"026","病害_紋枯病_被害量","13000","東京都","ｔ","3"
"026","病害_紋枯病_被害量","14000","神奈川県","ｔ","27"
"026","病害_紋枯病_被害量","15000","新潟県","ｔ","655"
"026","病害_紋枯病_被害量","16000","富山県","ｔ","252"
"026","病害_紋枯病_被害量","17000","石川県","ｔ","419"
"026","病害_紋枯病_被害量","18000","福井県","ｔ","1670"
"026","病害_紋枯病_被害量","19000","山梨県","ｔ","60"
"026","病害_紋枯病_被害量","20000","長野県","ｔ","316"
"026","病害_紋枯病_被害量","21000","岐阜県","ｔ","765"
"026","病害_紋枯病_被害量","22000","静岡県","ｔ","483"
"026","病害_紋枯病_被害量","23000","愛知県","ｔ","529"
"026","病害_紋枯病_被害量","24000","三重県","ｔ","620"
"026","病害_紋枯病_被害量","25000","滋賀県","ｔ","2080"
"026","病害_紋枯病_被害量","26000","京都府","ｔ","155"
"026","病害_紋枯病_被害量","27000","大阪府","ｔ","130"
"026","病害_紋枯病_被害量","28000","兵庫県","ｔ","517"
"026","病害_紋枯病_被害量","29000","奈良県","ｔ","402"
"026","病害_紋枯病_被害量","30000","和歌山県","ｔ","265"
"026","病害_紋枯病_被害量","31000","鳥取県","ｔ","441"
"026","病害_紋枯病_被害量","32000","島根県","ｔ","219"
"026","病害_紋枯病_被害量","33000","岡山県","ｔ","1150"
"026","病害_紋枯病_被害量","34000","広島県","ｔ","393"
"026","病害_紋枯病_被害量","35000","山口県","ｔ","756"
"026","病害_紋枯病_被害量","36000","徳島県","ｔ","769"
"026","病害_紋枯病_被害量","37000","香川県","ｔ","1130"
"026","病害_紋枯病_被害量","38000","愛媛県","ｔ","323"
"026","病害_紋枯病_被害量","39000","高知県","ｔ","161"
"026","病害_紋枯病_被害量","40000","福岡県","ｔ","640"
"026","病害_紋枯病_被害量","41000","佐賀県","ｔ","1420"
"026","病害_紋枯病_被害量","42000","長崎県","ｔ","548"
"026","病害_紋枯病_被害量","43000","熊本県","ｔ","1360"
"026","病害_紋枯病_被害量","44000","大分県","ｔ","1160"
"026","病害_紋枯病_被害量","45000","宮崎県","ｔ","1800"
"026","病害_紋枯病_被害量","46000","鹿児島県","ｔ","2520"
"026","病害_紋枯病_被害量","47000","沖縄県","ｔ","－"
"026","病害_紋枯病_被害量","N0013","関東農政局","ｔ","10200"
"026","病害_紋枯病_被害量","N0014","東海農政局","ｔ","1910"
"026","病害_紋枯病_被害量","N0015","中国四国農政局","ｔ","5340"
"027","病害_その他_被害面積","N0001","全国","ha","227000"
"027","病害_その他_被害面積","N0002","北海道","ha","15300"
"027","病害_その他_被害面積","N0003","都府県","ha","211700"
"027","病害_その他_被害面積","N0004","東北","ha","13500"
"027","病害_その他_被害面積","N0005","北陸","ha","8560"
"027","病害_その他_被害面積","N0006","関東・東山","ha","43900"
"027","病害_その他_被害面積","N0007","東海","ha","19100"
"027","病害_その他_被害面積","N0008","近畿","ha","13800"
"027","病害_その他_被害面積","N0009","中国","ha","18800"
"027","病害_その他_被害面積","N0010","四国","ha","19800"
"027","病害_その他_被害面積","N0011","九州","ha","74200"
"027","病害_その他_被害面積","N0012","沖縄","ha","－"
"027","病害_その他_被害面積","01000","北海道","ha","15300"
"027","病害_その他_被害面積","02000","青森県","ha","3210"
"027","病害_その他_被害面積","03000","岩手県","ha","176"
"027","病害_その他_被害面積","04000","宮城県","ha","4560"
"027","病害_その他_被害面積","05000","秋田県","ha","920"
"027","病害_その他_被害面積","06000","山形県","ha","1110"
"027","病害_その他_被害面積","07000","福島県","ha","3550"
"027","病害_その他_被害面積","08000","茨城県","ha","2030"
"027","病害_その他_被害面積","09000","栃木県","ha","13400"
"027","病害_その他_被害面積","10000","群馬県","ha","2310"
"027","病害_その他_被害面積","11000","埼玉県","ha","22000"
"027","病害_その他_被害面積","12000","千葉県","ha","560"
"027","病害_その他_被害面積","13000","東京都","ha","12"
"027","病害_その他_被害面積","14000","神奈川県","ha","2120"
"027","病害_その他_被害面積","15000","新潟県","ha","6850"
"027","病害_その他_被害面積","16000","富山県","ha","1080"
"027","病害_その他_被害面積","17000","石川県","ha","135"
"027","病害_その他_被害面積","18000","福井県","ha","495"
"027","病害_その他_被害面積","19000","山梨県","ha","527"
"027","病害_その他_被害面積","20000","長野県","ha","989"
"027","病害_その他_被害面積","21000","岐阜県","ha","4660"
"027","病害_その他_被害面積","22000","静岡県","ha","2190"
"027","病害_その他_被害面積","23000","愛知県","ha","7870"
"027","病害_その他_被害面積","24000","三重県","ha","4350"
"027","病害_その他_被害面積","25000","滋賀県","ha","4490"
"027","病害_その他_被害面積","26000","京都府","ha","421"
"027","病害_その他_被害面積","27000","大阪府","ha","1560"
"027","病害_その他_被害面積","28000","兵庫県","ha","3290"
"027","病害_その他_被害面積","29000","奈良県","ha","2130"
"027","病害_その他_被害面積","30000","和歌山県","ha","1880"
"027","病害_その他_被害面積","31000","鳥取県","ha","2540"
"027","病害_その他_被害面積","32000","島根県","ha","3850"
"027","病害_その他_被害面積","33000","岡山県","ha","9000"
"027","病害_その他_被害面積","34000","広島県","ha","1120"
"027","病害_その他_被害面積","35000","山口県","ha","2300"
"027","病害_その他_被害面積","36000","徳島県","ha","6260"
"027","病害_その他_被害面積","37000","香川県","ha","7390"
"027","病害_その他_被害面積","38000","愛媛県","ha","2730"
"027","病害_その他_被害面積","39000","高知県","ha","3410"
"027","病害_その他_被害面積","40000","福岡県","ha","27800"
"027","病害_その他_被害面積","41000","佐賀県","ha","2020"
"027","病害_その他_被害面積","42000","長崎県","ha","2090"
"027","病害_その他_被害面積","43000","熊本県","ha","11100"
"027","病害_その他_被害面積","44000","大分県","ha","13900"
"027","病害_その他_被害面積","45000","宮崎県","ha","7880"
"027","病害_その他_被害面積","46000","鹿児島県","ha","9440"
"027","病害_その他_被害面積","47000","沖縄県","ha","－"
"027","病害_その他_被害面積","N0013","関東農政局","ha","46100"
"027","病害_その他_被害面積","N0014","東海農政局","ha","16900"
"027","病害_その他_被害面積","N0015","中国四国農政局","ha","38600"
"028","病害_その他_被害量","N0001","全国","ｔ","29500"
"028","病害_その他_被害量","N0002","北海道","ｔ","1220"
"028","病害_その他_被害量","N0003","都府県","ｔ","28200"
"028","病害_その他_被害量","N0004","東北","ｔ","3420"
"028","病害_その他_被害量","N0005","北陸","ｔ","471"
"028","病害_その他_被害量","N0006","関東・東山","ｔ","6630"
"028","病害_その他_被害量","N0007","東海","ｔ","2120"
"028","病害_その他_被害量","N0008","近畿","ｔ","1520"
"028","病害_その他_被害量","N0009","中国","ｔ","3080"
"028","病害_その他_被害量","N0010","四国","ｔ","1320"
"028","病害_その他_被害量","N0011","九州","ｔ","9700"
"028","病害_その他_被害量","N0012","沖縄","ｔ","－"
"028","病害_その他_被害量","01000","北海道","ｔ","1220"
"028","病害_その他_被害量","02000","青森県","ｔ","359"
"028","病害_その他_被害量","03000","岩手県","ｔ","6"
"028","病害_その他_被害量","04000","宮城県","ｔ","2460"
"028","病害_その他_被害量","05000","秋田県","ｔ","87"
"028","病害_その他_被害量","06000","山形県","ｔ","39"
"028","病害_その他_被害量","07000","福島県","ｔ","464"
"028","病害_その他_被害量","08000","茨城県","ｔ","1470"
"028","病害_その他_被害量","09000","栃木県","ｔ","1550"
"028","病害_その他_被害量","10000","群馬県","ｔ","876"
"028","病害_その他_被害量","11000","埼玉県","ｔ","2300"
"028","病害_その他_被害量","12000","千葉県","ｔ","60"
"028","病害_その他_被害量","13000","東京都","ｔ","2"
"028","病害_その他_被害量","14000","神奈川県","ｔ","181"
"028","病害_その他_被害量","15000","新潟県","ｔ","390"
"028","病害_その他_被害量","16000","富山県","ｔ","56"
"028","病害_その他_被害量","17000","石川県","ｔ","7"
"028","病害_その他_被害量","18000","福井県","ｔ","18"
"028","病害_その他_被害量","19000","山梨県","ｔ","82"
"028","病害_その他_被害量","20000","長野県","ｔ","110"
"028","病害_その他_被害量","21000","岐阜県","ｔ","826"
"028","病害_その他_被害量","22000","静岡県","ｔ","185"
"028","病害_その他_被害量","23000","愛知県","ｔ","720"
"028","病害_その他_被害量","24000","三重県","ｔ","384"
"028","病害_その他_被害量","25000","滋賀県","ｔ","429"
"028","病害_その他_被害量","26000","京都府","ｔ","41"
"028","病害_その他_被害量","27000","大阪府","ｔ","120"
"028","病害_その他_被害量","28000","兵庫県","ｔ","343"
"028","病害_その他_被害量","29000","奈良県","ｔ","294"
"028","病害_その他_被害量","30000","和歌山県","ｔ","288"
"028","病害_その他_被害量","31000","鳥取県","ｔ","365"
"028","病害_その他_被害量","32000","島根県","ｔ","792"
"028","病害_その他_被害量","33000","岡山県","ｔ","1370"
"028","病害_その他_被害量","34000","広島県","ｔ","140"
"028","病害_その他_被害量","35000","山口県","ｔ","410"
"028","病害_その他_被害量","36000","徳島県","ｔ","246"
"028","病害_その他_被害量","37000","香川県","ｔ","483"
"028","病害_その他_被害量","38000","愛媛県","ｔ","202"
"028","病害_その他_被害量","39000","高知県","ｔ","389"
"028","病害_その他_被害量","40000","福岡県","ｔ","4350"
"028","病害_その他_被害量","41000","佐賀県","ｔ","117"
"028","病害_その他_被害量","42000","長崎県","ｔ","218"
"028","病害_その他_被害量","43000","熊本県","ｔ","2080"
"028","病害_その他_被害量","44000","大分県","ｔ","1700"
"028","病害_その他_被害量","45000","宮崎県","ｔ","605"
"028","病害_その他_被害量","46000","鹿児島県","ｔ","627"
"028","病害_その他_被害量","47000","沖縄県","ｔ","－"
"028","病害_その他_被害量","N0013","関東農政局","ｔ","6820"
"028","病害_その他_被害量","N0014","東海農政局","ｔ","1930"
"028","病害_その他_被害量","N0015","中国四国農政局","ｔ","4400"
"029","虫害_計_被害面積","N0001","全国","ha","532200"
"029","虫害_計_被害面積","N0002","北海道","ha","16200"
"029","虫害_計_被害面積","N0003","都府県","ha","515900"
"029","虫害_計_被害面積","N0004","東北","ha","83500"
"029","虫害_計_被害面積","N0005","北陸","ha","50900"
"029","虫害_計_被害面積","N0006","関東・東山","ha","99100"
"029","虫害_計_被害面積","N0007","東海","ha","46800"
"029","虫害_計_被害面積","N0008","近畿","ha","51900"
"029","虫害_計_被害面積","N0009","中国","ha","32500"
"029","虫害_計_被害面積","N0010","四国","ha","42500"
"029","虫害_計_被害面積","N0011","九州","ha","108800"
"029","虫害_計_被害面積","N0012","沖縄","ha","36"
"029","虫害_計_被害面積","01000","北海道","ha","16200"
"029","虫害_計_被害面積","02000","青森県","ha","7710"
"029","虫害_計_被害面積","03000","岩手県","ha","2120"
"029","虫害_計_被害面積","04000","宮城県","ha","10200"
"029","虫害_計_被害面積","05000","秋田県","ha","20300"
"029","虫害_計_被害面積","06000","山形県","ha","23700"
"029","虫害_計_被害面積","07000","福島県","ha","19500"
"029","虫害_計_被害面積","08000","茨城県","ha","17900"
"029","虫害_計_被害面積","09000","栃木県","ha","21200"
"029","虫害_計_被害面積","10000","群馬県","ha","5990"
"029","虫害_計_被害面積","11000","埼玉県","ha","28200"
"029","虫害_計_被害面積","12000","千葉県","ha","4370"
"029","虫害_計_被害面積","13000","東京都","ha","66"
"029","虫害_計_被害面積","14000","神奈川県","ha","1170"
"029","虫害_計_被害面積","15000","新潟県","ha","30000"
"029","虫害_計_被害面積","16000","富山県","ha","12300"
"029","虫害_計_被害面積","17000","石川県","ha","2790"
"029","虫害_計_被害面積","18000","福井県","ha","5790"
"029","虫害_計_被害面積","19000","山梨県","ha","1470"
"029","虫害_計_被害面積","20000","長野県","ha","18700"
"029","虫害_計_被害面積","21000","岐阜県","ha","8410"
"029","虫害_計_被害面積","22000","静岡県","ha","10200"
"029","虫害_計_被害面積","23000","愛知県","ha","19100"
"029","虫害_計_被害面積","24000","三重県","ha","9010"
"029","虫害_計_被害面積","25000","滋賀県","ha","20000"
"029","虫害_計_被害面積","26000","京都府","ha","6030"
"029","虫害_計_被害面積","27000","大阪府","ha","2140"
"029","虫害_計_被害面積","28000","兵庫県","ha","16200"
"029","虫害_計_被害面積","29000","奈良県","ha","2920"
"029","虫害_計_被害面積","30000","和歌山県","ha","4590"
"029","虫害_計_被害面積","31000","鳥取県","ha","4030"
"029","虫害_計_被害面積","32000","島根県","ha","2160"
"029","虫害_計_被害面積","33000","岡山県","ha","13700"
"029","虫害_計_被害面積","34000","広島県","ha","4210"
"029","虫害_計_被害面積","35000","山口県","ha","8430"
"029","虫害_計_被害面積","36000","徳島県","ha","10800"
"029","虫害_計_被害面積","37000","香川県","ha","8880"
"029","虫害_計_被害面積","38000","愛媛県","ha","9350"
"029","虫害_計_被害面積","39000","高知県","ha","13400"
"029","虫害_計_被害面積","40000","福岡県","ha","14100"
"029","虫害_計_被害面積","41000","佐賀県","ha","9650"
"029","虫害_計_被害面積","42000","長崎県","ha","5860"
"029","虫害_計_被害面積","43000","熊本県","ha","20700"
"029","虫害_計_被害面積","44000","大分県","ha","10500"
"029","虫害_計_被害面積","45000","宮崎県","ha","14200"
"029","虫害_計_被害面積","46000","鹿児島県","ha","33900"
"029","虫害_計_被害面積","47000","沖縄県","ha","36"
"029","虫害_計_被害面積","N0013","関東農政局","ha","109300"
"029","虫害_計_被害面積","N0014","東海農政局","ha","36600"
"029","虫害_計_被害面積","N0015","中国四国農政局","ha","74900"
"030","虫害_計_被害量","N0001","全国","ｔ","49700"
"030","虫害_計_被害量","N0002","北海道","ｔ","399"
"030","虫害_計_被害量","N0003","都府県","ｔ","49300"
"030","虫害_計_被害量","N0004","東北","ｔ","4870"
"030","虫害_計_被害量","N0005","北陸","ｔ","2500"
"030","虫害_計_被害量","N0006","関東・東山","ｔ","9880"
"030","虫害_計_被害量","N0007","東海","ｔ","4320"
"030","虫害_計_被害量","N0008","近畿","ｔ","4310"
"030","虫害_計_被害量","N0009","中国","ｔ","4480"
"030","虫害_計_被害量","N0010","四国","ｔ","2630"
"030","虫害_計_被害量","N0011","九州","ｔ","16300"
"030","虫害_計_被害量","N0012","沖縄","ｔ","21"
"030","虫害_計_被害量","01000","北海道","ｔ","399"
"030","虫害_計_被害量","02000","青森県","ｔ","468"
"030","虫害_計_被害量","03000","岩手県","ｔ","157"
"030","虫害_計_被害量","04000","宮城県","ｔ","1150"
"030","虫害_計_被害量","05000","秋田県","ｔ","883"
"030","虫害_計_被害量","06000","山形県","ｔ","712"
"030","虫害_計_被害量","07000","福島県","ｔ","1500"
"030","虫害_計_被害量","08000","茨城県","ｔ","3590"
"030","虫害_計_被害量","09000","栃木県","ｔ","1110"
"030","虫害_計_被害量","10000","群馬県","ｔ","954"
"030","虫害_計_被害量","11000","埼玉県","ｔ","1760"
"030","虫害_計_被害量","12000","千葉県","ｔ","710"
"030","虫害_計_被害量","13000","東京都","ｔ","2"
"030","虫害_計_被害量","14000","神奈川県","ｔ","97"
"030","虫害_計_被害量","15000","新潟県","ｔ","1010"
"030","虫害_計_被害量","16000","富山県","ｔ","832"
"030","虫害_計_被害量","17000","石川県","ｔ","170"
"030","虫害_計_被害量","18000","福井県","ｔ","485"
"030","虫害_計_被害量","19000","山梨県","ｔ","243"
"030","虫害_計_被害量","20000","長野県","ｔ","1420"
"030","虫害_計_被害量","21000","岐阜県","ｔ","886"
"030","虫害_計_被害量","22000","静岡県","ｔ","1150"
"030","虫害_計_被害量","23000","愛知県","ｔ","1270"
"030","虫害_計_被害量","24000","三重県","ｔ","1010"
"030","虫害_計_被害量","25000","滋賀県","ｔ","1320"
"030","虫害_計_被害量","26000","京都府","ｔ","474"
"030","虫害_計_被害量","27000","大阪府","ｔ","482"
"030","虫害_計_被害量","28000","兵庫県","ｔ","1040"
"030","虫害_計_被害量","29000","奈良県","ｔ","402"
"030","虫害_計_被害量","30000","和歌山県","ｔ","606"
"030","虫害_計_被害量","31000","鳥取県","ｔ","397"
"030","虫害_計_被害量","32000","島根県","ｔ","154"
"030","虫害_計_被害量","33000","岡山県","ｔ","1910"
"030","虫害_計_被害量","34000","広島県","ｔ","856"
"030","虫害_計_被害量","35000","山口県","ｔ","1160"
"030","虫害_計_被害量","36000","徳島県","ｔ","446"
"030","虫害_計_被害量","37000","香川県","ｔ","583"
