"tab_code","表章項目","cat01_code","被害原因","area_code","全国農業地域・都道府県・地方農政局","time_code","時間軸（年次）","unit","value"
"0720","被害率_対前年差","100","気象被害_冷害","32000","(都道府県)島根県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","33000","(都道府県)岡山県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","34000","(都道府県)広島県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","35000","(都道府県)山口県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","36000","(都道府県)徳島県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","37000","(都道府県)香川県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","38000","(都道府県)愛媛県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","39000","(都道府県)高知県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","40000","(都道府県)福岡県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","41000","(都道府県)佐賀県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","42000","(都道府県)長崎県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","43000","(都道府県)熊本県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","44000","(都道府県)大分県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","45000","(都道府県)宮崎県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","46000","(都道府県)鹿児島県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","47000","(都道府県)沖縄県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","51100","関東農政局","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","100","気象被害_冷害","51110","東海農政局","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","100","気象被害_冷害","51120","中国四国農政局","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","110","気象被害_日照不足","00000","全国","2019000000","2019年","ポイント","-0.2"
"0720","被害率_対前年差","110","気象被害_日照不足","50100","(全国農業地域)北海道","2019000000","2019年","ポイント","-8.7"
"0720","被害率_対前年差","110","気象被害_日照不足","50110","(全国農業地域)都府県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","110","気象被害_日照不足","50120","(全国農業地域)東北","2019000000","2019年","ポイント","-2.6"
"0720","被害率_対前年差","110","気象被害_日照不足","50130","(全国農業地域)北陸","2019000000","2019年","ポイント","-0.7"
"0720","被害率_対前年差","110","気象被害_日照不足","50140","(全国農業地域)関東・東山","2019000000","2019年","ポイント","2.4"
"0720","被害率_対前年差","110","気象被害_日照不足","50150","(全国農業地域)東海","2019000000","2019年","ポイント","0.9"
"0720","被害率_対前年差","110","気象被害_日照不足","50160","(全国農業地域)近畿","2019000000","2019年","ポイント","-0.4"
"0720","被害率_対前年差","110","気象被害_日照不足","50170","(全国農業地域)中国","2019000000","2019年","ポイント","2.4"
"0720","被害率_対前年差","110","気象被害_日照不足","50180","(全国農業地域)四国","2019000000","2019年","ポイント","2.4"
"0720","被害率_対前年差","110","気象被害_日照不足","50190","(全国農業地域)九州","2019000000","2019年","ポイント","5.4"
"0720","被害率_対前年差","110","気象被害_日照不足","50200","(全国農業地域)沖縄","2019000000","2019年","ポイント","2.4"
"0720","被害率_対前年差","110","気象被害_日照不足","01000","(都道府県)北海道","2019000000","2019年","ポイント","-8.7"
"0720","被害率_対前年差","110","気象被害_日照不足","02000","(都道府県)青森県","2019000000","2019年","ポイント","-4.4"
"0720","被害率_対前年差","110","気象被害_日照不足","03000","(都道府県)岩手県","2019000000","2019年","ポイント","-1.8"
"0720","被害率_対前年差","110","気象被害_日照不足","04000","(都道府県)宮城県","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","110","気象被害_日照不足","05000","(都道府県)秋田県","2019000000","2019年","ポイント","-3.8"
"0720","被害率_対前年差","110","気象被害_日照不足","06000","(都道府県)山形県","2019000000","2019年","ポイント","-5.0"
"0720","被害率_対前年差","110","気象被害_日照不足","07000","(都道府県)福島県","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","110","気象被害_日照不足","08000","(都道府県)茨城県","2019000000","2019年","ポイント","3.9"
"0720","被害率_対前年差","110","気象被害_日照不足","09000","(都道府県)栃木県","2019000000","2019年","ポイント","2.4"
"0720","被害率_対前年差","110","気象被害_日照不足","10000","(都道府県)群馬県","2019000000","2019年","ポイント","3.4"
"0720","被害率_対前年差","110","気象被害_日照不足","11000","(都道府県)埼玉県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","110","気象被害_日照不足","12000","(都道府県)千葉県","2019000000","2019年","ポイント","3.3"
"0720","被害率_対前年差","110","気象被害_日照不足","13000","(都道府県)東京都","2019000000","2019年","ポイント","2.2"
"0720","被害率_対前年差","110","気象被害_日照不足","14000","(都道府県)神奈川県","2019000000","2019年","ポイント","-0.3"
"0720","被害率_対前年差","110","気象被害_日照不足","15000","(都道府県)新潟県","2019000000","2019年","ポイント","-1.3"
"0720","被害率_対前年差","110","気象被害_日照不足","16000","(都道府県)富山県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","110","気象被害_日照不足","17000","(都道府県)石川県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","110","気象被害_日照不足","18000","(都道府県)福井県","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","110","気象被害_日照不足","19000","(都道府県)山梨県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","110","気象被害_日照不足","20000","(都道府県)長野県","2019000000","2019年","ポイント","0.2"
"0720","被害率_対前年差","110","気象被害_日照不足","21000","(都道府県)岐阜県","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","110","気象被害_日照不足","22000","(都道府県)静岡県","2019000000","2019年","ポイント","-0.9"
"0720","被害率_対前年差","110","気象被害_日照不足","23000","(都道府県)愛知県","2019000000","2019年","ポイント","0.7"
"0720","被害率_対前年差","110","気象被害_日照不足","24000","(都道府県)三重県","2019000000","2019年","ポイント","2.7"
"0720","被害率_対前年差","110","気象被害_日照不足","25000","(都道府県)滋賀県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","110","気象被害_日照不足","26000","(都道府県)京都府","2019000000","2019年","ポイント","-1.3"
"0720","被害率_対前年差","110","気象被害_日照不足","27000","(都道府県)大阪府","2019000000","2019年","ポイント","-0.6"
"0720","被害率_対前年差","110","気象被害_日照不足","28000","(都道府県)兵庫県","2019000000","2019年","ポイント","-1.4"
"0720","被害率_対前年差","110","気象被害_日照不足","29000","(都道府県)奈良県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","110","気象被害_日照不足","30000","(都道府県)和歌山県","2019000000","2019年","ポイント","1.1"
"0720","被害率_対前年差","110","気象被害_日照不足","31000","(都道府県)鳥取県","2019000000","2019年","ポイント","-0.4"
"0720","被害率_対前年差","110","気象被害_日照不足","32000","(都道府県)島根県","2019000000","2019年","ポイント","2.3"
"0720","被害率_対前年差","110","気象被害_日照不足","33000","(都道府県)岡山県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","110","気象被害_日照不足","34000","(都道府県)広島県","2019000000","2019年","ポイント","4.7"
"0720","被害率_対前年差","110","気象被害_日照不足","35000","(都道府県)山口県","2019000000","2019年","ポイント","5.3"
"0720","被害率_対前年差","110","気象被害_日照不足","36000","(都道府県)徳島県","2019000000","2019年","ポイント","2.6"
"0720","被害率_対前年差","110","気象被害_日照不足","37000","(都道府県)香川県","2019000000","2019年","ポイント","0.9"
"0720","被害率_対前年差","110","気象被害_日照不足","38000","(都道府県)愛媛県","2019000000","2019年","ポイント","3.8"
"0720","被害率_対前年差","110","気象被害_日照不足","39000","(都道府県)高知県","2019000000","2019年","ポイント","2.2"
"0720","被害率_対前年差","110","気象被害_日照不足","40000","(都道府県)福岡県","2019000000","2019年","ポイント","6.8"
"0720","被害率_対前年差","110","気象被害_日照不足","41000","(都道府県)佐賀県","2019000000","2019年","ポイント","9.2"
"0720","被害率_対前年差","110","気象被害_日照不足","42000","(都道府県)長崎県","2019000000","2019年","ポイント","1.6"
"0720","被害率_対前年差","110","気象被害_日照不足","43000","(都道府県)熊本県","2019000000","2019年","ポイント","3.8"
"0720","被害率_対前年差","110","気象被害_日照不足","44000","(都道府県)大分県","2019000000","2019年","ポイント","5.9"
"0720","被害率_対前年差","110","気象被害_日照不足","45000","(都道府県)宮崎県","2019000000","2019年","ポイント","2.0"
"0720","被害率_対前年差","110","気象被害_日照不足","46000","(都道府県)鹿児島県","2019000000","2019年","ポイント","5.2"
"0720","被害率_対前年差","110","気象被害_日照不足","47000","(都道府県)沖縄県","2019000000","2019年","ポイント","2.4"
"0720","被害率_対前年差","110","気象被害_日照不足","51100","関東農政局","2019000000","2019年","ポイント","2.1"
"0720","被害率_対前年差","110","気象被害_日照不足","51110","東海農政局","2019000000","2019年","ポイント","1.2"
"0720","被害率_対前年差","110","気象被害_日照不足","51120","中国四国農政局","2019000000","2019年","ポイント","2.4"
"0720","被害率_対前年差","120","気象被害_高温障害","00000","全国","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","50100","(全国農業地域)北海道","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","120","気象被害_高温障害","50110","(全国農業地域)都府県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","50120","(全国農業地域)東北","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","50130","(全国農業地域)北陸","2019000000","2019年","ポイント","0.4"
"0720","被害率_対前年差","120","気象被害_高温障害","50140","(全国農業地域)関東・東山","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","50150","(全国農業地域)東海","2019000000","2019年","ポイント","-1.5"
"0720","被害率_対前年差","120","気象被害_高温障害","50160","(全国農業地域)近畿","2019000000","2019年","ポイント","0.4"
"0720","被害率_対前年差","120","気象被害_高温障害","50170","(全国農業地域)中国","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","50180","(全国農業地域)四国","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","50190","(全国農業地域)九州","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","50200","(全国農業地域)沖縄","2019000000","2019年","ポイント","0.7"
"0720","被害率_対前年差","120","気象被害_高温障害","01000","(都道府県)北海道","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","120","気象被害_高温障害","02000","(都道府県)青森県","2019000000","2019年","ポイント","2.0"
"0720","被害率_対前年差","120","気象被害_高温障害","03000","(都道府県)岩手県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","120","気象被害_高温障害","04000","(都道府県)宮城県","2019000000","2019年","ポイント","0.6"
"0720","被害率_対前年差","120","気象被害_高温障害","05000","(都道府県)秋田県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","120","気象被害_高温障害","06000","(都道府県)山形県","2019000000","2019年","ポイント","-2.9"
"0720","被害率_対前年差","120","気象被害_高温障害","07000","(都道府県)福島県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","120","気象被害_高温障害","08000","(都道府県)茨城県","2019000000","2019年","ポイント","-1.8"
"0720","被害率_対前年差","120","気象被害_高温障害","09000","(都道府県)栃木県","2019000000","2019年","ポイント","2.8"
"0720","被害率_対前年差","120","気象被害_高温障害","10000","(都道府県)群馬県","2019000000","2019年","ポイント","0.9"
"0720","被害率_対前年差","120","気象被害_高温障害","11000","(都道府県)埼玉県","2019000000","2019年","ポイント","1.9"
"0720","被害率_対前年差","120","気象被害_高温障害","12000","(都道府県)千葉県","2019000000","2019年","ポイント","-1.2"
"0720","被害率_対前年差","120","気象被害_高温障害","13000","(都道府県)東京都","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","120","気象被害_高温障害","14000","(都道府県)神奈川県","2019000000","2019年","ポイント","1.6"
"0720","被害率_対前年差","120","気象被害_高温障害","15000","(都道府県)新潟県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","120","気象被害_高温障害","16000","(都道府県)富山県","2019000000","2019年","ポイント","0.8"
"0720","被害率_対前年差","120","気象被害_高温障害","17000","(都道府県)石川県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","18000","(都道府県)福井県","2019000000","2019年","ポイント","-0.6"
"0720","被害率_対前年差","120","気象被害_高温障害","19000","(都道府県)山梨県","2019000000","2019年","ポイント","-0.5"
"0720","被害率_対前年差","120","気象被害_高温障害","20000","(都道府県)長野県","2019000000","2019年","ポイント","-1.0"
"0720","被害率_対前年差","120","気象被害_高温障害","21000","(都道府県)岐阜県","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","120","気象被害_高温障害","22000","(都道府県)静岡県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","23000","(都道府県)愛知県","2019000000","2019年","ポイント","-0.7"
"0720","被害率_対前年差","120","気象被害_高温障害","24000","(都道府県)三重県","2019000000","2019年","ポイント","-4.5"
"0720","被害率_対前年差","120","気象被害_高温障害","25000","(都道府県)滋賀県","2019000000","2019年","ポイント","0.4"
"0720","被害率_対前年差","120","気象被害_高温障害","26000","(都道府県)京都府","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","120","気象被害_高温障害","27000","(都道府県)大阪府","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","28000","(都道府県)兵庫県","2019000000","2019年","ポイント","0.8"
"0720","被害率_対前年差","120","気象被害_高温障害","29000","(都道府県)奈良県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","30000","(都道府県)和歌山県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","31000","(都道府県)鳥取県","2019000000","2019年","ポイント","-0.6"
"0720","被害率_対前年差","120","気象被害_高温障害","32000","(都道府県)島根県","2019000000","2019年","ポイント","-1.0"
"0720","被害率_対前年差","120","気象被害_高温障害","33000","(都道府県)岡山県","2019000000","2019年","ポイント","0.4"
"0720","被害率_対前年差","120","気象被害_高温障害","34000","(都道府県)広島県","2019000000","2019年","ポイント","-0.9"
"0720","被害率_対前年差","120","気象被害_高温障害","35000","(都道府県)山口県","2019000000","2019年","ポイント","1.7"
"0720","被害率_対前年差","120","気象被害_高温障害","36000","(都道府県)徳島県","2019000000","2019年","ポイント","-1.1"
"0720","被害率_対前年差","120","気象被害_高温障害","37000","(都道府県)香川県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","38000","(都道府県)愛媛県","2019000000","2019年","ポイント","1.5"
"0720","被害率_対前年差","120","気象被害_高温障害","39000","(都道府県)高知県","2019000000","2019年","ポイント","-0.4"
"0720","被害率_対前年差","120","気象被害_高温障害","40000","(都道府県)福岡県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","41000","(都道府県)佐賀県","2019000000","2019年","ポイント","0.6"
"0720","被害率_対前年差","120","気象被害_高温障害","42000","(都道府県)長崎県","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","120","気象被害_高温障害","43000","(都道府県)熊本県","2019000000","2019年","ポイント","-0.2"
"0720","被害率_対前年差","120","気象被害_高温障害","44000","(都道府県)大分県","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","120","気象被害_高温障害","45000","(都道府県)宮崎県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","46000","(都道府県)鹿児島県","2019000000","2019年","ポイント","-1.3"
"0720","被害率_対前年差","120","気象被害_高温障害","47000","(都道府県)沖縄県","2019000000","2019年","ポイント","0.7"
"0720","被害率_対前年差","120","気象被害_高温障害","51100","関東農政局","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","120","気象被害_高温障害","51110","東海農政局","2019000000","2019年","ポイント","-1.9"
"0720","被害率_対前年差","120","気象被害_高温障害","51120","中国四国農政局","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","00000","全国","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","50100","(全国農業地域)北海道","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","130","病害_いもち病","50110","(全国農業地域)都府県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","50120","(全国農業地域)東北","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","130","病害_いもち病","50130","(全国農業地域)北陸","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","50140","(全国農業地域)関東・東山","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","50150","(全国農業地域)東海","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","50160","(全国農業地域)近畿","2019000000","2019年","ポイント","-0.3"
"0720","被害率_対前年差","130","病害_いもち病","50170","(全国農業地域)中国","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","130","病害_いもち病","50180","(全国農業地域)四国","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","50190","(全国農業地域)九州","2019000000","2019年","ポイント","0.8"
"0720","被害率_対前年差","130","病害_いもち病","50200","(全国農業地域)沖縄","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","130","病害_いもち病","01000","(都道府県)北海道","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","130","病害_いもち病","02000","(都道府県)青森県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","03000","(都道府県)岩手県","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","130","病害_いもち病","04000","(都道府県)宮城県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","05000","(都道府県)秋田県","2019000000","2019年","ポイント","-0.4"
"0720","被害率_対前年差","130","病害_いもち病","06000","(都道府県)山形県","2019000000","2019年","ポイント","0.2"
"0720","被害率_対前年差","130","病害_いもち病","07000","(都道府県)福島県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","08000","(都道府県)茨城県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","09000","(都道府県)栃木県","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","130","病害_いもち病","10000","(都道府県)群馬県","2019000000","2019年","ポイント","0.2"
"0720","被害率_対前年差","130","病害_いもち病","11000","(都道府県)埼玉県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","12000","(都道府県)千葉県","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","130","病害_いもち病","13000","(都道府県)東京都","2019000000","2019年","ポイント","-0.2"
"0720","被害率_対前年差","130","病害_いもち病","14000","(都道府県)神奈川県","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","130","病害_いもち病","15000","(都道府県)新潟県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","16000","(都道府県)富山県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","17000","(都道府県)石川県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","18000","(都道府県)福井県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","19000","(都道府県)山梨県","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","130","病害_いもち病","20000","(都道府県)長野県","2019000000","2019年","ポイント","-0.1"
"0720","被害率_対前年差","130","病害_いもち病","21000","(都道府県)岐阜県","2019000000","2019年","ポイント","-0.6"
"0720","被害率_対前年差","130","病害_いもち病","22000","(都道府県)静岡県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","23000","(都道府県)愛知県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","24000","(都道府県)三重県","2019000000","2019年","ポイント","0.6"
"0720","被害率_対前年差","130","病害_いもち病","25000","(都道府県)滋賀県","2019000000","2019年","ポイント","-1.0"
"0720","被害率_対前年差","130","病害_いもち病","26000","(都道府県)京都府","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","27000","(都道府県)大阪府","2019000000","2019年","ポイント","-0.2"
"0720","被害率_対前年差","130","病害_いもち病","28000","(都道府県)兵庫県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","29000","(都道府県)奈良県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","30000","(都道府県)和歌山県","2019000000","2019年","ポイント","0.2"
"0720","被害率_対前年差","130","病害_いもち病","31000","(都道府県)鳥取県","2019000000","2019年","ポイント","-0.3"
"0720","被害率_対前年差","130","病害_いもち病","32000","(都道府県)島根県","2019000000","2019年","ポイント","1.0"
"0720","被害率_対前年差","130","病害_いもち病","33000","(都道府県)岡山県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","34000","(都道府県)広島県","2019000000","2019年","ポイント","0.4"
"0720","被害率_対前年差","130","病害_いもち病","35000","(都道府県)山口県","2019000000","2019年","ポイント","0.2"
"0720","被害率_対前年差","130","病害_いもち病","36000","(都道府県)徳島県","2019000000","2019年","ポイント","-0.2"
"0720","被害率_対前年差","130","病害_いもち病","37000","(都道府県)香川県","2019000000","2019年","ポイント","0.2"
"0720","被害率_対前年差","130","病害_いもち病","38000","(都道府県)愛媛県","2019000000","2019年","ポイント","0.4"
"0720","被害率_対前年差","130","病害_いもち病","39000","(都道府県)高知県","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","130","病害_いもち病","40000","(都道府県)福岡県","2019000000","2019年","ポイント","0.9"
"0720","被害率_対前年差","130","病害_いもち病","41000","(都道府県)佐賀県","2019000000","2019年","ポイント","1.8"
"0720","被害率_対前年差","130","病害_いもち病","42000","(都道府県)長崎県","2019000000","2019年","ポイント","0.9"
"0720","被害率_対前年差","130","病害_いもち病","43000","(都道府県)熊本県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","130","病害_いもち病","44000","(都道府県)大分県","2019000000","2019年","ポイント","0.7"
"0720","被害率_対前年差","130","病害_いもち病","45000","(都道府県)宮崎県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","130","病害_いもち病","46000","(都道府県)鹿児島県","2019000000","2019年","ポイント","0.4"
"0720","被害率_対前年差","130","病害_いもち病","47000","(都道府県)沖縄県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","130","病害_いもち病","51100","関東農政局","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","130","病害_いもち病","51110","東海農政局","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","130","病害_いもち病","51120","中国四国農政局","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","140","虫害_ウンカ","00000","全国","2019000000","2019年","ポイント","0.4"
"0720","被害率_対前年差","140","虫害_ウンカ","50100","(全国農業地域)北海道","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","50110","(全国農業地域)都府県","2019000000","2019年","ポイント","0.5"
"0720","被害率_対前年差","140","虫害_ウンカ","50120","(全国農業地域)東北","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","50130","(全国農業地域)北陸","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","50140","(全国農業地域)関東・東山","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","50150","(全国農業地域)東海","2019000000","2019年","ポイント","0.2"
"0720","被害率_対前年差","140","虫害_ウンカ","50160","(全国農業地域)近畿","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","140","虫害_ウンカ","50170","(全国農業地域)中国","2019000000","2019年","ポイント","1.0"
"0720","被害率_対前年差","140","虫害_ウンカ","50180","(全国農業地域)四国","2019000000","2019年","ポイント","1.2"
"0720","被害率_対前年差","140","虫害_ウンカ","50190","(全国農業地域)九州","2019000000","2019年","ポイント","3.0"
"0720","被害率_対前年差","140","虫害_ウンカ","50200","(全国農業地域)沖縄","2019000000","2019年","ポイント","－"
"0720","被害率_対前年差","140","虫害_ウンカ","01000","(都道府県)北海道","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","02000","(都道府県)青森県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","03000","(都道府県)岩手県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","04000","(都道府県)宮城県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","05000","(都道府県)秋田県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","06000","(都道府県)山形県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","07000","(都道府県)福島県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","08000","(都道府県)茨城県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","140","虫害_ウンカ","09000","(都道府県)栃木県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","10000","(都道府県)群馬県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","11000","(都道府県)埼玉県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","12000","(都道府県)千葉県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","13000","(都道府県)東京都","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","14000","(都道府県)神奈川県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","15000","(都道府県)新潟県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","140","虫害_ウンカ","16000","(都道府県)富山県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","17000","(都道府県)石川県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","18000","(都道府県)福井県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","19000","(都道府県)山梨県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","20000","(都道府県)長野県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","21000","(都道府県)岐阜県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","22000","(都道府県)静岡県","2019000000","2019年","ポイント","1.0"
"0720","被害率_対前年差","140","虫害_ウンカ","23000","(都道府県)愛知県","2019000000","2019年","ポイント","0.0"
"0720","被害率_対前年差","140","虫害_ウンカ","24000","(都道府県)三重県","2019000000","2019年","ポイント","0.1"
"0720","被害率_対前年差","140","虫害_ウンカ","25000","(都道府県)滋賀県","2019000000","2019年","ポイント","0.3"
"0720","被害率_対前年差","140","虫害_ウンカ","26000","(都道府県)京都府","2019000000","2019年","ポイント","0.2"
